Serial No. (Labelled on tag),EPC ID,Linked Truck Licence Number
1345,E28038212000602702ED1CE8,CCR1005
1346,E28038212000602607C12E7F,AAV5728
1347,E28038212000602702ED23F1,CCP9959
1348,E28038212000602607C05B22,
1349,E28038212000602607C0CDC5,
1350,E28038212000602702ED2008,
1351,E28038212000602607C0860F,
1352,E28038212000602702ED2178,
1353,E28038212000602702ED25AE,
1354,E28038212000602702F2F50D,
1355,E28038212000602702ED241A,
1356,E28038212000602702ED1CC8,
1357,E28038212000602702ED2347,
1358,E28038212000602702ED1FB4,
1359,E28038212000602702ED223C,
1360,E28038212000602702ED1D64,
1361,E28038212000602702F361DA,
1362,E28038212000602702ED1D44,
1363,E28038212000602607C0DA0D,
1364,E28038212000602702ED212C,
1365,E28038212000602607C12E81,
1366,E28038212000602702ED1DE8,
1367,E28038212000602702ED22A5,
1368,E28038212000602702ED1D0C,
1369,E28038212000602607C05985,
1370,E28038212000602702ED244E,
1371,E28038212000602702ED2068,
1372,E28038212000602607C05155,
1373,E28038212000602702ED238E,
1374,E28038212000602702ED23FD,
1375,E28038212000602702ED233B,
1376,E28038212000602607C0374B,
1377,E28038212000602702ED257B,
1378,E28038212000602702ED2671,
1379,E28038212000602607C167B5,
1380,E28038212000602607C15AC9,
1381,E28038212000602702ED2200,
1382,E28038212000602702ED2336,
1383,E28038212000602702ED241B,
1384,E28038212000602702ED26D6,
1385,E28038212000602702ED2722,
1386,E28038212000602702ED2023,
1387,E28038212000602702ED2335,
1388,E28038212000602702F34A53,
1389,E28038212000602702ED2083,
1390,E28038212000602607C0B512,
1391,E28038212000602702F2C4AA,
1392,E28038212000602607C18E1A,
1393,E28038212000602702ED2431,
1394,E28038212000602702ED24FD,
1395,E28038212000602607C09AD2,
1396,E28038212000602702ED1E18,
1397,E28038212000602607C1706C,
1398,E28038212000602702ED211C,
1399,E28038212000602702ED2013,
1400,E28038212000602702ED1FF7,
1401,E28038212000602702ED23B7,
1402,E28038212000602702ED1DB0,
1403,E28038212000602702ED20B3,
1404,E28038212000602702ED2359,
1405,E28038212000602702ED232B,
1406,E28038212000602702ED263F,
1407,E28038212000602607C0E634,
1408,E28038212000602702ED24B6,
1409,E28038212000602607C0FCA7,
1410,E28038212000602702ED2AA9,
1411,E28038212000602607C1392E,
1412,E28038212000602702ED26E9,
1413,E28038212000602607C0D876,
1414,E28038212000602607C06E15,
1415,E28038212000602607C1706D,
1416,E28038212000602702F361F1,
1417,E28038212000602702ED23CD,
1418,E28038212000602702ED26B7,
1419,E28038212000602607C14F62,
1420,E28038212000602702ED253A,
1421,E28038212000602702ED26B2,
1422,E28038212000602607C0A7F6,
1423,E28038212000602702ED2429,
1424,E28038212000602607C0BFDE,
1425,E28038212000602607C091AE,
1426,E28038212000602607C12144,
1427,E28038212000602702ED248E,
1428,E28038212000602702ED25D1,
1429,E28038212000602702ED2371,
1430,E28038212000602702ED2566,
1431,E28038212000602702ED26EC,
1432,E28038212000602702ED1EA8,
1433,E28038212000602607C11FEB,
1434,E28038212000602702ED2184,
1435,E28038212000602607C19791,
1436,E28038212000602702ED1F4C,
1437,E28038212000602607C1706E,
1438,E28038212000602702ED1E74,
1439,E28038212000602702ED24DD,
1440,E28038212000602702ED2789,
1441,E28038212000602607C10725,
1442,E28038212000602607C0FB06,
1443,E28038212000602702ED1DD4,
1444,E28038212000602702ED2532,
1445,E28038212000602607C0A7F4,
1446,E28038212000602702ED27D9,
1447,E28038212000602702ED2707,
1448,E28038212000602702ED2757,
1449,E28038212000602702ED24BF,
1450,E28038212000602702ED26A3,
1451,E28038212000602607C11528,
1452,E28038212000602607C1217A,
1453,E28038212000602702ED265E,
1454,E28038212000602702ED25C5,
1455,E28038212000602702F33DC2,
1456,E28038212000602702ED1FC8,
1457,E28038212000602702ED20C0,
1458,E28038212000602607C14F59,
1459,E28038212000602702ED26F7,
1460,E28038212000602702ED26C6,
1461,E28038212000602702ED249A,
1462,E28038212000602702ED23E1,
1463,E28038212000602702ED229D,
1464,E28038212000602702ED1E0C,
1465,E28038212000602702ED240E,
1466,E28038212000602702F2DC60,
1467,E28038212000602702F33E19,
1468,E28038212000602702F2D0C8,
1469,E28038212000602702ED22CB,
1470,E28038212000602607C12D03,
1471,E28038212000602607C0D86A,
1472,E28038212000602607C19F58,
1473,E28038212000602607C05156,
1474,E28038212000602607C13A81,
1475,E28038212000602702ED22FE,
1476,E28038212000602702ED22EE,
1477,E28038212000602607C05B2A,
1478,E28038212000602607C184B8,
1479,E28038212000602702ED2208,
1480,E28038212000602607C037A7,
1481,E28038212000602702ED229A,
1482,E28038212000602702ED1CCC,
1483,E28038212000602702ED2635,
1484,E28038212000602607C12D0C,
1485,E28038212000602607C17066,
1486,E28038212000602702ED260E,
1487,E28038212000602607C0E4D8,
1488,E28038212000602702ED26B1,
1489,E28038212000602702ED240B,
1490,E28038212000602702ED230D,
1491,E28038212000602702ED2218,
1492,E28038212000602702F34A19,
1493,E28038212000602702ED245D,
1494,E28038212000602702ED2454,
1495,E28038212000602702ED25CB,
1496,E28038212000602607C0B394,
1497,E28038212000602607C0A80F,
1498,E28038212000602702ED25F9,
1499,E28038212000602702ED2633,
1500,E28038212000602607C1464B,
1501,E28038212000602702F34A1F,
1502,E28038212000602702ED22BD,
1503,E28038212000602702ED2054,
1504,E28038212000602702ED21D8,
1505,E28038212000602702ED20A8,
1506,E28038212000602702ED2607,
1507,E28038212000602702ED263B,
1508,E28038212000602607C11678,
1509,E28038212000602702ED232F,
1510,E28038212000602702ED1F40,
1511,E28038212000602702F2D0A5,
1512,E28038212000602702ED1E98,
1513,E28038212000602702ED1CD8,
1514,E28038212000602607C0638C,
1515,E28038212000602702ED2118,
1516,E28038212000602607C09AD3,
1517,E28038212000602702ED25C1,
1518,E28038212000602702ED240F,
1519,E28038212000602702ED1F04,
1520,E28038212000602607C0DA16,
1521,E28038212000602702F2DCA3,
1522,E28038212000602702ED25F5,
1523,E28038212000602702ED1D34,
1524,E28038212000602607C18620,
1525,E28038212000602607C0638E,
1526,E28038212000602702ED204C,
1527,E28038212000602702ED273A,
1528,E28038212000602702ED257F,
1529,E28038212000602702ED2603,
1530,E28038212000602702ED262B,
1531,E28038212000602607C137DC,
1532,E28038212000602702ED2602,
1533,E28038212000602702ED22E9,
1534,E28038212000602702ED1E54,
1535,E28038212000602607C11FF3,
1536,E28038212000602702ED214C,
1537,E28038212000602607C19ED8,
1538,E28038212000602702ED20CC,
1539,E28038212000602702ED26D9,
1540,E28038212000602702ED2483,
1541,E28038212000602702F331A6,
1542,E28038212000602702ED234A,
1543,E28038212000602607C05B2B,
1544,E28038212000602702ED23B9,
1545,E28038212000602702ED20B4,
1546,E28038212000602702ED2593,
1547,E28038212000602702ED2366,
1548,E28038212000602607C09D77,
1549,E28038212000602607C167BA,
1550,E28038212000602702ED274F,
1551,E28038212000602702ED2766,
1552,E28038212000602607C151D8,
1553,E28038212000602607C0FB02,
1554,E28038212000602607C11675,
1555,E28038212000602702ED23BA,
1556,E28038212000602607C137D3,
1557,E28038212000602607C03EDD,
1558,E28038212000602702F2D0D4,
1559,E28038212000602702ED25FA,
1560,E28038212000602702ED1F9F,
1561,E28038212000602702ED2168,
1562,E28038212000602702ED269F,
1563,E28038212000602607C037A5,
1564,E28038212000602702ED2685,
1565,E28038212000602702ED1FBB,
1566,E28038212000602702ED2477,
1567,E28038212000602702ED20D0,
1568,E28038212000602607C1072C,
1569,E28038212000602607C10A18,
1570,E28038212000602702ED2407,
1571,E28038212000602702ED2027,
1572,E28038212000602702ED1DF8,
1573,E28038212000602702ED1FB7,
1574,E28038212000602702ED25FE,
1575,E28038212000602702F2D0AA,
1576,E28038212000602702ED2701,
1577,E28038212000602607C17AC8,
1578,E28038212000602702ED22C9,
1579,E28038212000602702ED2621,
1580,E28038212000602702ED2291,
1581,E28038212000602607C184C2,
1582,E28038212000602607C0DA0C,
1583,E28038212000602702ED203C,
1584,E28038212000602702ED239A,
1585,E28038212000602702ED1E88,
1586,E28038212000602702ED2120,
1587,E28038212000602702ED1D98,
1588,E28038212000602607C1139E,
1589,E28038212000602607C12E83,
1590,E28038212000602607C11FEA,
1591,E28038212000602702ED240D,
1592,E28038212000602702ED2399,
1593,E28038212000602607C12173,
1594,E28038212000602607C0CAE5,
1595,E28038212000602607C091A9,
1596,E28038212000602607C091A8,
1597,E28038212000602702ED1F58,
1598,E28038212000602607C19F55,
1599,E28038212000602607C0FB04,
1600,E28038212000602702ED26AB,
1601,E28038212000602607C0F1D5,
1602,E28038212000602702F2D0CF,
1603,E28038212000602607C08F19,
1604,E28038212000602702ED1FDC,
1605,E28038212000602607C11FE9,
1606,E28038212000602702ED1DFC,
1607,E28038212000602702ED2555,
1608,E28038212000602607C083AC,
1609,E28038212000602607C0CAEE,
1610,E28038212000602702ED253E,
1611,E28038212000602702ED1CB4,
1612,E28038212000602607C037AB,
1613,E28038212000602607C137D1,
1614,E28038212000602607C184BA,
1615,E28038212000602702F2DC5A,
1616,E28038212000602702ED23C9,
1617,E28038212000602702ED24EE,
1618,E28038212000602702ED2070,
1619,E28038212000602702F33E11,
1620,E28038212000602607C07AB9,
1621,E28038212000602702ED1F1C,
1622,E28038212000602607C18E12,
1623,E28038212000602702ED20E0,
1624,E28038212000602607C0B515,
1625,E28038212000602702ED1D00,
1626,E28038212000602702ED20F7,
1627,E28038212000602702ED2097,
1628,E28038212000602607C0EF08,
1629,E28038212000602607C07ABA,
1630,E28038212000602607C06380,
1631,E28038212000602702ED221C,
1632,E28038212000602607C04FF6,
1633,E28038212000602702ED21A7,
1634,E28038212000602702ED2299,
1635,E28038212000602702ED1FEB,
1636,E28038212000602702ED20D3,
1637,E28038212000602702ED22F5,
1638,E28038212000602607C0597B,
1639,E28038212000602607C0CDC0,
1640,E28038212000602702ED20BB,
1641,E28038212000602702F2D0A2,
1642,E28038212000602702ED1F50,
1643,E28038212000602702ED23E5,
1644,E28038212000602607C06E1C,
1645,E28038212000602607C13A83,
1646,E28038212000602702ED2128,
1647,E28038212000602607C0860C,
1648,E28038212000602702ED2281,
1649,E28038212000602702ED247B,
1650,E28038212000602607C0CAEC,
1651,E28038212000602607C0A6A0,
1652,E28038212000602607C0834B,
1653,E28038212000602702ED1F14,
1654,E28038212000602702ED26BE,
1655,E28038212000602702ED22E1,
1656,E28038212000602607C17C89,
1657,E28038212000602607C0D71B,
1658,E28038212000602702ED2753,
1659,E28038212000602607C0B513,
1660,E28038212000602702ED1FE7,
1661,E28038212000602607C06E17,
1662,E28038212000602607C1072D,
1663,E28038212000602607C17ACA,
1664,E28038212000602702ED25B2,
1665,E28038212000602607C08604,
1666,E28038212000602607C10A13,
1667,E28038212000602607C0656D,
1668,E28038212000602702ED258D,
1669,E28038212000602702ED23D1,
1670,E28038212000602702ED1EE8,
1671,E28038212000602702ED201C,
1672,E28038212000602607C122C8,
1673,E28038212000602702ED2549,
1674,E28038212000602702ED2167,
1675,E28038212000602607C143B0,
1676,E28038212000602702ED210B,
1677,E28038212000602702F35600,
1678,E28038212000602702ED219F,
1679,E28038212000602702ED1DC4,
1680,E28038212000602702ED2138,
1681,E28038212000602702ED2248,
1682,E28038212000602607C04FF5,
1683,E28038212000602702ED272A,
1684,E28038212000602702ED1E8C,
1685,E28038212000602607C0DA0E,
1686,E28038212000602702ED1D4C,
1687,E28038212000602607C18621,
1688,E28038212000602702ED1FC3,
1689,E28038212000602702ED21F0,
1690,E28038212000602702ED2197,
1691,E28038212000602607C17C8A,
1692,E28038212000602702ED212F,
1693,E28038212000602702ED1DB8,
1694,E28038212000602702ED23DD,
1695,E28038212000602702ED271E,
1696,E28038212000602702ED1D20,
1697,E28038212000602702ED1F9B,
1698,E28038212000602702ED21B4,
1699,E28038212000602702ED20EC,
1700,E28038212000602607C08609,
1701,E28038212000602607C17065,
1702,E28038212000602702ED2316,
1703,E28038212000602702ED1D3C,
1704,E28038212000602702ED2386,
1705,E28038212000602702ED2058,
1706,E28038212000602702ED26AA,
1707,E28038212000602702ED1D48,
1708,E28038212000602702F2DC9C,
1709,E28038212000602607C13A89,
1710,E28038212000602702F34A58,
1711,E28038212000602702ED25DD,
1712,E28038212000602607C0515B,
1713,E28038212000602607C12E7E,
1714,E28038212000602607C11677,
1715,E28038212000602702ED1E64,
1716,E28038212000602607C09ADD,
1717,E28038212000602702ED2053,
1718,E28038212000602702ED2601,
1719,E28038212000602607C0DA0F,
1720,E28038212000602607C14F5A,
1721,E28038212000602607C0D8CB,
1722,E28038212000602702ED2084,
1723,E28038212000602702ED1E5C,
1724,E28038212000602702ED217B,
1725,E28038212000602607C03EDE,
1726,E28038212000602607C0FDF9,
1727,E28038212000602702ED26D2,
1728,E28038212000602607C10727,
1729,E28038212000602702ED2147,
1730,E28038212000602607C03F9C,
1731,E28038212000602607C0C16A,
1732,E28038212000602702ED230F,
1733,E28038212000602702ED20F0,
1734,E28038212000602607C0FB0E,
1735,E28038212000602702ED259A,
1736,E28038212000602607C06E16,
1737,E28038212000602702ED2439,
1738,E28038212000602702ED1CD4,
1739,E28038212000602702ED1D10,
1740,E28038212000602702ED210C,
1741,E28038212000602702ED1CF4,
1742,E28038212000602702ED2040,
1743,E28038212000602607C18628,
1744,E28038212000602607C15ACA,
1745,E28038212000602607C037A9,
1746,E28038212000602607C0BE7A,
1747,E28038212000602607C13A80,
1748,E28038212000602607C137D2,
1749,E28038212000602702ED2104,
1750,E28038212000602607C0DA10,
1751,E28038212000602607C0BE82,
1752,E28038212000602702ED2725,
1753,E28038212000602607C037A4,
1754,E28038212000602702ED202B,
1755,E28038212000602607C09D79,
1756,E28038212000602702ED20E8,
1757,E28038212000602607C04FEA,
1758,E28038212000602702ED2067,
1759,E28038212000602702ED21F8,
1760,E28038212000602702ED22C5,
1761,E28038212000602702ED1FB8,
1762,E28038212000602607C14F60,
1763,E28038212000602607C0C162,
1764,E28038212000602607C03EE6,
1765,E28038212000602702ED23C1,
1766,E28038212000602702ED26A9,
1767,E28038212000602607C11395,
1768,E28038212000602607C0B517,
1769,E28038212000602607C14F61,
1770,E28038212000602702ED2511,
1771,E28038212000602702ED1FC7,
1772,E28038212000602702ED204B,
1773,E28038212000602702ED1F28,
1774,E28038212000602702ED1FDF,
1775,E28038212000602702ED1EF0,
1776,E28038212000602607C0656C,
1777,E28038212000602607C0860B,
1778,E28038212000602607C091A4,
1779,E28038212000602607C0FB0C,
1780,E28038212000602607C0C168,
1781,E28038212000602702F355FD,
1782,E28038212000602702ED24C0,
1783,E28038212000602702ED209F,
1784,E28038212000602607C196B4,
1785,E28038212000602702F34A4D,
1786,E28038212000602702ED1D58,
1787,E28038212000602607C04FF7,
1788,E28038212000602702ED2376,
1789,E28038212000602702ED1D2C,
1790,E28038212000602702F2E8A2,
1791,E28038212000602702ED1FDB,
1792,E28038212000602702ED21D0,
1793,E28038212000602702ED2230,
1794,E28038212000602702ED211B,
1795,E28038212000602702ED2356,
1796,E28038212000602607C0E339,
1797,E28038212000602607C08F24,
1798,E28038212000602702ED256D,
1799,E28038212000602607C0E347,
1800,E28038212000602702ED1DE4,
1801,E28038212000602702ED1F24,
1802,E28038212000602702ED2666,
1803,E28038212000602607C0DA13,
1804,E28038212000602702ED2177,
1805,E28038212000602607C17258,
1806,E28038212000602702ED20D8,
1807,E28038212000602607C09ADF,
1808,E28038212000602702ED2546,
1809,E28038212000602607C0A6A8,
1810,E28038212000602702ED276E,
1811,E28038212000602702ED1DBC,
1812,E28038212000602702ED23E3,
1813,E28038212000602702ED2435,
1814,E28038212000602702F355FE,
1815,E28038212000602702F2C4AB,
1816,E28038212000602607C0A6AA,
1817,E28038212000602702ED1E14,
1818,E28038212000602607C0F1D6,
1819,E28038212000602702ED246D,
1820,E28038212000602702ED23A9,
1821,E28038212000602702ED23DE,
1822,E28038212000602702F2D0D2,
1823,E28038212000602702ED23C4,
1824,E28038212000602702ED2337,
1825,E28038212000602702ED23B4,
1826,E28038212000602607C12BE4,
1827,E28038212000602702ED1FE3,
1828,E28038212000602702ED2074,
1829,E28038212000602607C15AC8,
1830,E28038212000602702ED237A,
1831,E28038212000602702F2DC5E,
1832,E28038212000602607C108C1,
1833,E28038212000602702ED271A,
1834,E28038212000602702ED2663,
1835,E28038212000602702F361D9,
1836,E28038212000602607C0A819,
1837,E28038212000602607C0E4EA,
1838,E28038212000602702ED2409,
1839,E28038212000602702ED237B,
1840,E28038212000602702ED200C,
1841,E28038212000602702ED263E,
1842,E28038212000602607C0FC5C,
1843,E28038212000602702ED2687,
1844,E28038212000602702ED25CF,
1845,E28038212000602702ED2646,
1846,E28038212000602702ED2301,
1847,E28038212000602702ED243B,
1848,E28038212000602607C1217D,
1849,E28038212000602702ED2357,
1850,E28038212000602702F2D0AE,
1851,E28038212000602702ED23CE,
1852,E28038212000602702F34A56,
1853,E28038212000602702ED2342,
1854,E28038212000602702F2D0CD,
1855,E28038212000602702ED1FB3,
1856,E28038212000602702ED23E0,
1857,E28038212000602702ED1FCC,
1858,E28038212000602607C12D35,
1859,E28038212000602702ED25D3,
1860,E28038212000602702F34A57,
1861,E28038212000602607C05B29,
1862,E28038212000602702ED1FF8,
1863,E28038212000602702ED261A,
1864,E28038212000602702ED2686,
1865,E28038212000602607C0638F,
1866,E28038212000602702ED2495,
1867,E28038212000602702ED230C,
1868,E28038212000602702ED2134,
1869,E28038212000602702ED2583,
1870,E28038212000602607C11529,
1871,E28038212000602702ED22BF,
1872,E28038212000602702ED23F6,
1873,E28038212000602702ED24E1,
1874,E28038212000602702ED22C1,
1875,E28038212000602702ED2589,
1876,E28038212000602702ED2781,
1877,E28038212000602702ED2423,
1878,E28038212000602702ED2645,
1879,E28038212000602702ED249C,
1880,E28038212000602607C0F08F,
1881,E28038212000602607C151E2,
1882,E28038212000602702ED2542,
1883,E28038212000602702ED24F6,
1884,E28038212000602702ED24E3,
1885,E28038212000602607C05B28,
1886,E28038212000602702ED22B1,
1887,E28038212000602607C0A7FF,
1888,E28038212000602702ED245F,
1889,E28038212000602702ED23AD,
1890,E28038212000602607C07ABF,
1891,E28038212000602607C09C2B,
1892,E28038212000602702ED1FA4,
1893,E28038212000602607C0F1DF,
1894,E28038212000602702ED22E5,
1895,E28038212000602607C0FB07,
1896,E28038212000602702ED23CC,
1897,E28038212000602702ED2721,
1898,E28038212000602702ED26BD,
1899,E28038212000602702ED2576,
1900,E28038212000602702ED22C6,
1901,E28038212000602702ED2617,
1902,E28038212000602702ED2655,
1903,E28038212000602702ED273D,
1904,E28038212000602702ED255B,
1905,E28038212000602607C06387,
1906,E28038212000602702ED26E8,
1907,E28038212000602702ED26DA,
1908,E28038212000602702ED2332,
1909,E28038212000602702ED2623,
1910,E28038212000602702ED249B,
1911,E28038212000602607C08F10,
1912,E28038212000602702ED2586,
1913,E28038212000602702ED233F,
1914,E28038212000602702ED22DB,
1915,E28038212000602607C1087D,
1916,E28038212000602702ED2A81,
1917,E28038212000602702ED25BE,
1918,E28038212000602702ED2352,
1919,E28038212000602607C0CC6C,
1920,E28038212000602702ED2304,
1921,E28038212000602702F34A22,
1922,E28038212000602607C11524,
1923,E28038212000602702ED22FC,
1924,E28038212000602702ED245B,
1925,E28038212000602702F33E1C,
1926,E28038212000602702ED2323,
1927,E28038212000602702ED270F,
1928,E28038212000602702ED274B,
1929,E28038212000602607C0C010,
1930,E28038212000602702ED235A,
1931,E28038212000602702F2E8A9,
1932,E28038212000602702ED24BB,
1933,E28038212000602607C0BFCB,
1934,E28038212000602607C0D86D,
1935,E28038212000602702ED234B,
1936,E28038212000602702ED21A8,
1937,E28038212000602702F331A8,
1938,E28038212000602607C0A815,
1939,E28038212000602702ED263D,
1940,E28038212000602702ED21E8,
1941,E28038212000602702ED269E,
1942,E28038212000602702ED278D,
1943,E28038212000602702ED26E7,
1944,E28038212000602702ED275A,
1945,E28038212000602702F2B8D8,
1946,E28038212000602702ED23A0,
1947,E28038212000602607C0B3BF,
1948,E28038212000602702ED2450,
1949,E28038212000602607C05984,
1950,E28038212000602607C1725B,
1951,E28038212000602702ED20EB,
1952,E28038212000602702ED2425,
1953,E28038212000602607C0BE83,
1954,E28038212000602702ED1E9C,
1955,E28038212000602702ED2220,
1956,E28038212000602702ED2100,
1957,E28038212000602702ED2034,
1958,E28038212000602607C0D71E,
1959,E28038212000602702ED1EF8,
1960,E28038212000602702ED1E38,
1961,E28038212000602702ED1FA3,
1962,E28038212000602702ED205C,
1963,E28038212000602702ED20F4,
1964,E28038212000602607C09AD0,
1965,E28038212000602607C0C15F,
1966,E28038212000602607C08605,
1967,E28038212000602702ED2148,
1968,E28038212000602607C0A6AD,
1969,E28038212000602607C05979,
1970,E28038212000602702ED2565,
1971,E28038212000602702ED1E1C,
1972,E28038212000602607C0D71C,
1973,E28038212000602607C06E14,
1974,E28038212000602702F34A51,
1975,E28038212000602702ED2214,
1976,E28038212000602607C0CDC8,
1977,E28038212000602702ED2157,
1978,E28038212000602607C196BC,
1979,E28038212000602607C17AD6,
1980,E28038212000602607C1139F,
1981,E28038212000602702ED1E68,
1982,E28038212000602702ED24BA,
1983,E28038212000602607C04805,
1984,E28038212000602607C0CDC3,
1985,E28038212000602702ED213C,
1986,E28038212000602702ED2395,
1987,E28038212000602702ED26CD,
1988,E28038212000602702ED2491,
1989,E28038212000602702ED20EF,
1990,E28038212000602702F33DC8,
1991,E28038212000602607C05978,
1992,E28038212000602702ED2173,
1993,E28038212000602607C05157,
1994,E28038212000602607C06573,
1995,E28038212000602702ED248B,
1996,E28038212000602702ED258A,CCP7272
1997,E28038212000602702ED238C,NKS4695
1998,E28038212000602607C0597F,
1999,E28038212000602702ED228D,
2000,E28038212000602702ED208F,
2001,E28038212000602607C17067,
2002,E28038212000602702ED2689,
